# TEST CONFIGURATION BEGIN
# FileStream(filename='df_train.csv', target_idx=-1, n_targets=1, cat_features=None)
# [arf_PageHinkley] AdaptiveRandomForestClassifier(binary_split=False, disable_weighted_vote=False, drift_detection_method=PageHinkley(alpha=0.9999, delta=0.005, min_instances=30, threshold=50), grace_period=50, lambda_value=6, leaf_prediction='nba', max_byte_size=33554432, max_features='auto', memory_estimate_period=2000000, n_estimators=10, nb_threshold=0, no_preprune=False, nominal_attributes=None, performance_metric='acc', random_state=None, remove_poor_atts=False, split_confidence=0.01, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05, warning_detection_method=PageHinkley(alpha=0.9999, delta=0.005, min_instances=30, threshold=50))
# [arf_ADWIN] AdaptiveRandomForestClassifier(binary_split=False, disable_weighted_vote=False, drift_detection_method=ADWIN(delta=0.002), grace_period=50, lambda_value=6, leaf_prediction='nba', max_byte_size=33554432, max_features='auto', memory_estimate_period=2000000, n_estimators=10, nb_threshold=0, no_preprune=False, nominal_attributes=None, performance_metric='acc', random_state=None, remove_poor_atts=False, split_confidence=0.01, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.002))
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=359935, max_time=inf, metrics=['accuracy', 'f1'], n_wait=200, output_file='results_train.csv', pretrain_size=1000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[arf_PageHinkley],current_acc_[arf_PageHinkley],mean_acc_[arf_ADWIN],current_acc_[arf_ADWIN],mean_f1_[arf_PageHinkley],current_f1_[arf_PageHinkley],mean_f1_[arf_ADWIN],current_f1_[arf_ADWIN]
287999,0.999070,1.000000,0.999077,1.000000,0.999439,1.000000,0.999443,1.000000
288199,0.999070,1.000000,0.999077,1.000000,0.999440,1.000000,0.999444,1.000000
288399,0.999071,1.000000,0.999078,1.000000,0.999440,1.000000,0.999444,1.000000
288599,0.999072,1.000000,0.999079,1.000000,0.999441,1.000000,0.999445,1.000000
288799,0.999072,1.000000,0.999079,1.000000,0.999441,1.000000,0.999445,1.000000
288999,0.999073,1.000000,0.999080,1.000000,0.999442,1.000000,0.999446,1.000000
289199,0.999074,1.000000,0.999080,1.000000,0.999442,1.000000,0.999446,1.000000
289399,0.999074,1.000000,0.999081,1.000000,0.999443,1.000000,0.999447,1.000000
289599,0.999075,1.000000,0.999082,1.000000,0.999443,1.000000,0.999447,1.000000
289799,0.999075,1.000000,0.999082,1.000000,0.999443,1.000000,0.999448,1.000000
289999,0.999076,1.000000,0.999083,1.000000,0.999444,1.000000,0.999448,1.000000
290199,0.999077,1.000000,0.999084,1.000000,0.999444,1.000000,0.999448,1.000000
290399,0.999077,1.000000,0.999084,1.000000,0.999445,1.000000,0.999449,1.000000
290599,0.999078,1.000000,0.999085,1.000000,0.999445,1.000000,0.999449,1.000000
290799,0.999079,1.000000,0.999086,1.000000,0.999446,1.000000,0.999450,1.000000
290999,0.999079,1.000000,0.999086,1.000000,0.999446,1.000000,0.999450,1.000000
291199,0.999080,1.000000,0.999087,1.000000,0.999447,1.000000,0.999451,1.000000
291399,0.999081,1.000000,0.999087,1.000000,0.999447,1.000000,0.999451,1.000000
291599,0.999081,1.000000,0.999088,1.000000,0.999448,1.000000,0.999452,1.000000
291799,0.999082,1.000000,0.999089,1.000000,0.999448,1.000000,0.999452,1.000000
291999,0.999082,1.000000,0.999089,1.000000,0.999448,1.000000,0.999453,1.000000
292199,0.999083,1.000000,0.999090,1.000000,0.999449,1.000000,0.999453,1.000000
292399,0.999084,1.000000,0.999091,1.000000,0.999449,1.000000,0.999453,1.000000
292599,0.999084,1.000000,0.999091,1.000000,0.999450,1.000000,0.999454,1.000000
292799,0.999085,1.000000,0.999092,1.000000,0.999450,1.000000,0.999454,1.000000
292999,0.999086,1.000000,0.999092,1.000000,0.999451,1.000000,0.999455,1.000000
293199,0.999086,1.000000,0.999093,1.000000,0.999451,1.000000,0.999455,1.000000
293399,0.999087,1.000000,0.999094,1.000000,0.999452,1.000000,0.999456,1.000000
293599,0.999087,1.000000,0.999094,1.000000,0.999452,1.000000,0.999456,1.000000
293799,0.999088,1.000000,0.999095,1.000000,0.999453,1.000000,0.999457,1.000000
293999,0.999089,1.000000,0.999096,1.000000,0.999453,1.000000,0.999457,1.000000
294199,0.999089,1.000000,0.999096,1.000000,0.999453,1.000000,0.999458,1.000000
294399,0.999090,1.000000,0.999097,1.000000,0.999454,1.000000,0.999458,1.000000
294599,0.999091,1.000000,0.999097,1.000000,0.999454,1.000000,0.999458,1.000000
294799,0.999091,1.000000,0.999098,1.000000,0.999455,1.000000,0.999459,1.000000
294999,0.999092,1.000000,0.999099,1.000000,0.999455,1.000000,0.999459,1.000000
295199,0.999092,1.000000,0.999099,1.000000,0.999456,1.000000,0.999460,1.000000
295399,0.999093,1.000000,0.999100,1.000000,0.999456,1.000000,0.999460,1.000000
295599,0.999094,1.000000,0.999100,1.000000,0.999457,1.000000,0.999461,1.000000
295799,0.999094,1.000000,0.999101,1.000000,0.999457,1.000000,0.999461,1.000000
295999,0.999095,1.000000,0.999102,1.000000,0.999457,1.000000,0.999461,1.000000
296199,0.999096,1.000000,0.999102,1.000000,0.999458,1.000000,0.999462,1.000000
296399,0.999096,1.000000,0.999103,1.000000,0.999458,1.000000,0.999462,1.000000
296599,0.999097,1.000000,0.999104,1.000000,0.999459,1.000000,0.999463,1.000000
296799,0.999097,1.000000,0.999104,1.000000,0.999459,1.000000,0.999463,1.000000
296999,0.999098,1.000000,0.999105,1.000000,0.999460,1.000000,0.999464,1.000000
297199,0.999099,1.000000,0.999105,1.000000,0.999460,1.000000,0.999464,1.000000
297399,0.999099,1.000000,0.999106,1.000000,0.999461,1.000000,0.999465,1.000000
297599,0.999100,1.000000,0.999107,1.000000,0.999461,1.000000,0.999465,1.000000
297799,0.999100,1.000000,0.999107,1.000000,0.999461,1.000000,0.999465,1.000000
297999,0.999101,1.000000,0.999108,1.000000,0.999462,1.000000,0.999466,1.000000
298199,0.999102,1.000000,0.999108,1.000000,0.999462,1.000000,0.999466,1.000000
298399,0.999102,1.000000,0.999109,1.000000,0.999463,1.000000,0.999467,1.000000
298599,0.999103,1.000000,0.999110,1.000000,0.999463,1.000000,0.999467,1.000000
298799,0.999103,1.000000,0.999110,1.000000,0.999464,1.000000,0.999468,1.000000
298999,0.999104,1.000000,0.999111,1.000000,0.999464,1.000000,0.999468,1.000000
299199,0.999105,1.000000,0.999111,1.000000,0.999464,1.000000,0.999468,1.000000
299399,0.999105,1.000000,0.999112,1.000000,0.999465,1.000000,0.999469,1.000000
299599,0.999106,1.000000,0.999113,1.000000,0.999465,1.000000,0.999469,1.000000
299799,0.999106,1.000000,0.999113,1.000000,0.999466,1.000000,0.999470,1.000000
299999,0.999107,1.000000,0.999114,1.000000,0.999466,1.000000,0.999470,1.000000
300199,0.999108,1.000000,0.999114,1.000000,0.999467,1.000000,0.999471,1.000000
300399,0.999108,1.000000,0.999115,1.000000,0.999467,1.000000,0.999471,1.000000
300599,0.999109,1.000000,0.999115,1.000000,0.999467,1.000000,0.999471,1.000000
300799,0.999109,1.000000,0.999116,1.000000,0.999468,1.000000,0.999472,1.000000
300999,0.999110,1.000000,0.999117,1.000000,0.999468,1.000000,0.999472,1.000000
301199,0.999111,1.000000,0.999117,1.000000,0.999469,1.000000,0.999473,1.000000
301399,0.999111,1.000000,0.999118,1.000000,0.999469,1.000000,0.999473,1.000000
301599,0.999112,1.000000,0.999118,1.000000,0.999470,1.000000,0.999473,1.000000
301799,0.999112,1.000000,0.999119,1.000000,0.999470,1.000000,0.999474,1.000000
301999,0.999113,1.000000,0.999120,1.000000,0.999470,1.000000,0.999474,1.000000
302199,0.999114,1.000000,0.999120,1.000000,0.999471,1.000000,0.999475,1.000000
302399,0.999114,1.000000,0.999121,1.000000,0.999471,1.000000,0.999475,1.000000
302599,0.999115,1.000000,0.999121,1.000000,0.999472,1.000000,0.999476,1.000000
302799,0.999079,0.945000,0.999105,0.975000,0.999450,0.905983,0.999466,0.954955
302999,0.999079,1.000000,0.999106,1.000000,0.999450,0.000000,0.999466,0.000000
303199,0.999064,0.975000,0.999073,0.950000,0.999440,0.985915,0.999446,0.971429
303399,0.999064,1.000000,0.999074,1.000000,0.999441,1.000000,0.999447,1.000000
303599,0.999065,1.000000,0.999075,1.000000,0.999441,1.000000,0.999447,1.000000
303799,0.999065,1.000000,0.999075,1.000000,0.999442,1.000000,0.999448,1.000000
303999,0.999066,1.000000,0.999076,1.000000,0.999442,1.000000,0.999448,1.000000
304199,0.999067,1.000000,0.999077,1.000000,0.999443,1.000000,0.999449,1.000000
304399,0.999067,1.000000,0.999077,1.000000,0.999443,1.000000,0.999449,1.000000
304599,0.999068,1.000000,0.999078,1.000000,0.999444,1.000000,0.999449,1.000000
304799,0.999068,1.000000,0.999078,1.000000,0.999444,1.000000,0.999450,1.000000
304999,0.999069,1.000000,0.999079,1.000000,0.999444,1.000000,0.999450,1.000000
305199,0.999070,1.000000,0.999080,1.000000,0.999445,1.000000,0.999451,1.000000
305399,0.999070,1.000000,0.999080,1.000000,0.999445,1.000000,0.999451,1.000000
305599,0.999071,1.000000,0.999081,1.000000,0.999446,1.000000,0.999452,1.000000
305799,0.999072,1.000000,0.999081,1.000000,0.999446,1.000000,0.999452,1.000000
305999,0.999072,1.000000,0.999082,1.000000,0.999447,1.000000,0.999452,1.000000
306199,0.999073,1.000000,0.999083,1.000000,0.999447,1.000000,0.999453,1.000000
306399,0.999073,1.000000,0.999083,1.000000,0.999447,1.000000,0.999453,1.000000
306599,0.999074,1.000000,0.999084,1.000000,0.999448,1.000000,0.999454,1.000000
306799,0.999075,1.000000,0.999084,1.000000,0.999448,1.000000,0.999454,1.000000
306999,0.999075,1.000000,0.999085,1.000000,0.999449,1.000000,0.999455,1.000000
307199,0.999076,1.000000,0.999086,1.000000,0.999449,1.000000,0.999455,1.000000
307399,0.999076,1.000000,0.999086,1.000000,0.999450,1.000000,0.999455,1.000000
307599,0.999077,1.000000,0.999087,1.000000,0.999450,1.000000,0.999456,1.000000
307799,0.999078,1.000000,0.999087,1.000000,0.999450,1.000000,0.999456,1.000000
307999,0.999078,1.000000,0.999088,1.000000,0.999451,1.000000,0.999457,1.000000
308199,0.999079,1.000000,0.999089,1.000000,0.999451,1.000000,0.999457,1.000000
308399,0.999079,1.000000,0.999089,1.000000,0.999452,1.000000,0.999458,1.000000
308599,0.999080,1.000000,0.999090,1.000000,0.999452,1.000000,0.999458,1.000000
308799,0.999081,1.000000,0.999090,1.000000,0.999453,1.000000,0.999458,1.000000
308999,0.999081,1.000000,0.999091,1.000000,0.999453,1.000000,0.999459,1.000000
309199,0.999082,1.000000,0.999091,1.000000,0.999453,1.000000,0.999459,1.000000
309399,0.999082,1.000000,0.999092,1.000000,0.999454,1.000000,0.999460,1.000000
309599,0.999083,1.000000,0.999093,1.000000,0.999454,1.000000,0.999460,1.000000
309799,0.999084,1.000000,0.999093,1.000000,0.999455,1.000000,0.999460,1.000000
309999,0.999084,1.000000,0.999094,1.000000,0.999455,1.000000,0.999461,1.000000
310199,0.999085,1.000000,0.999094,1.000000,0.999456,1.000000,0.999461,1.000000
310399,0.999085,1.000000,0.999095,1.000000,0.999456,1.000000,0.999462,1.000000
310599,0.999086,1.000000,0.999096,1.000000,0.999456,1.000000,0.999462,1.000000
310799,0.999087,1.000000,0.999096,1.000000,0.999457,1.000000,0.999463,1.000000
310999,0.999087,1.000000,0.999097,1.000000,0.999457,1.000000,0.999463,1.000000
311199,0.999088,1.000000,0.999097,1.000000,0.999458,1.000000,0.999463,1.000000
311399,0.999088,1.000000,0.999098,1.000000,0.999458,1.000000,0.999464,1.000000
311599,0.999089,1.000000,0.999099,1.000000,0.999458,1.000000,0.999464,1.000000
311799,0.999089,1.000000,0.999099,1.000000,0.999459,1.000000,0.999465,1.000000
311999,0.999090,1.000000,0.999100,1.000000,0.999459,1.000000,0.999465,1.000000
312199,0.999091,1.000000,0.999100,1.000000,0.999460,1.000000,0.999465,1.000000
312399,0.999091,1.000000,0.999101,1.000000,0.999460,1.000000,0.999466,1.000000
312599,0.999092,1.000000,0.999101,1.000000,0.999461,1.000000,0.999466,1.000000
312799,0.999092,1.000000,0.999102,1.000000,0.999461,1.000000,0.999467,1.000000
312999,0.999093,1.000000,0.999103,1.000000,0.999461,1.000000,0.999467,1.000000
313199,0.999094,1.000000,0.999103,1.000000,0.999462,1.000000,0.999467,1.000000
313399,0.999094,1.000000,0.999104,1.000000,0.999462,1.000000,0.999468,1.000000
313599,0.999095,1.000000,0.999104,1.000000,0.999463,1.000000,0.999468,1.000000
313799,0.999095,1.000000,0.999105,1.000000,0.999463,1.000000,0.999469,1.000000
313999,0.999096,1.000000,0.999105,1.000000,0.999463,1.000000,0.999469,1.000000
314199,0.999096,1.000000,0.999106,1.000000,0.999464,1.000000,0.999469,1.000000
314399,0.999097,1.000000,0.999107,1.000000,0.999464,1.000000,0.999470,1.000000
314599,0.999098,1.000000,0.999107,1.000000,0.999465,1.000000,0.999470,1.000000
314799,0.999098,1.000000,0.999108,1.000000,0.999465,1.000000,0.999471,1.000000
314999,0.999099,1.000000,0.999108,1.000000,0.999465,1.000000,0.999471,1.000000
315199,0.999099,1.000000,0.999109,1.000000,0.999466,1.000000,0.999471,1.000000
315399,0.999100,1.000000,0.999109,1.000000,0.999466,1.000000,0.999472,1.000000
315599,0.999100,1.000000,0.999110,1.000000,0.999467,1.000000,0.999472,1.000000
315799,0.999101,1.000000,0.999111,1.000000,0.999467,1.000000,0.999473,1.000000
315999,0.999102,1.000000,0.999111,1.000000,0.999467,1.000000,0.999473,1.000000
316199,0.999102,1.000000,0.999112,1.000000,0.999468,1.000000,0.999473,1.000000
316399,0.999103,1.000000,0.999112,1.000000,0.999468,1.000000,0.999474,1.000000
316599,0.999103,1.000000,0.999113,1.000000,0.999469,1.000000,0.999474,1.000000
316799,0.999104,1.000000,0.999113,1.000000,0.999469,1.000000,0.999475,1.000000
316999,0.999104,1.000000,0.999114,1.000000,0.999469,1.000000,0.999475,1.000000
317199,0.999105,1.000000,0.999114,1.000000,0.999470,1.000000,0.999475,1.000000
317399,0.999106,1.000000,0.999115,1.000000,0.999470,1.000000,0.999476,1.000000
317599,0.999106,1.000000,0.999116,1.000000,0.999471,1.000000,0.999476,1.000000
317799,0.999107,1.000000,0.999116,1.000000,0.999471,1.000000,0.999477,1.000000
317999,0.999107,1.000000,0.999117,1.000000,0.999471,1.000000,0.999477,1.000000
318199,0.999108,1.000000,0.999117,1.000000,0.999472,1.000000,0.999477,1.000000
318399,0.999108,1.000000,0.999118,1.000000,0.999472,1.000000,0.999478,1.000000
318599,0.999109,1.000000,0.999118,1.000000,0.999473,1.000000,0.999478,1.000000
318799,0.999110,1.000000,0.999119,1.000000,0.999473,1.000000,0.999479,1.000000
318999,0.999110,1.000000,0.999119,1.000000,0.999473,1.000000,0.999479,1.000000
319199,0.999111,1.000000,0.999120,1.000000,0.999474,1.000000,0.999479,1.000000
319399,0.999111,1.000000,0.999121,1.000000,0.999474,1.000000,0.999480,1.000000
319599,0.999112,1.000000,0.999121,1.000000,0.999475,1.000000,0.999480,1.000000
319799,0.999112,1.000000,0.999122,1.000000,0.999475,1.000000,0.999480,1.000000
319999,0.999113,1.000000,0.999122,1.000000,0.999475,1.000000,0.999481,1.000000
320199,0.999113,1.000000,0.999123,1.000000,0.999476,1.000000,0.999481,1.000000
320399,0.999114,1.000000,0.999123,1.000000,0.999476,1.000000,0.999482,1.000000
320599,0.999115,1.000000,0.999124,1.000000,0.999477,1.000000,0.999482,1.000000
320799,0.999115,1.000000,0.999124,1.000000,0.999477,1.000000,0.999482,1.000000
320999,0.999116,1.000000,0.999125,1.000000,0.999477,1.000000,0.999483,1.000000
321199,0.999116,1.000000,0.999126,1.000000,0.999478,1.000000,0.999483,1.000000
321399,0.999117,1.000000,0.999126,1.000000,0.999478,1.000000,0.999484,1.000000
321599,0.999117,1.000000,0.999127,1.000000,0.999478,1.000000,0.999484,1.000000
321799,0.999118,1.000000,0.999127,1.000000,0.999479,1.000000,0.999484,1.000000
321999,0.999118,1.000000,0.999128,1.000000,0.999479,1.000000,0.999485,1.000000
322199,0.999119,1.000000,0.999128,1.000000,0.999480,1.000000,0.999485,1.000000
322399,0.999119,1.000000,0.999129,1.000000,0.999480,1.000000,0.999485,1.000000
322599,0.999120,1.000000,0.999129,1.000000,0.999480,1.000000,0.999486,1.000000
322799,0.999121,1.000000,0.999130,1.000000,0.999481,1.000000,0.999486,1.000000
322999,0.999121,1.000000,0.999130,1.000000,0.999481,1.000000,0.999487,1.000000
323199,0.999122,1.000000,0.999131,1.000000,0.999481,1.000000,0.999487,1.000000
323399,0.999122,1.000000,0.999132,1.000000,0.999482,1.000000,0.999487,1.000000
323599,0.999123,1.000000,0.999132,1.000000,0.999482,1.000000,0.999488,1.000000
323799,0.999123,1.000000,0.999133,1.000000,0.999483,1.000000,0.999488,1.000000
323999,0.999124,1.000000,0.999133,1.000000,0.999483,1.000000,0.999488,1.000000
324199,0.999124,1.000000,0.999134,1.000000,0.999483,1.000000,0.999489,1.000000
324399,0.999125,1.000000,0.999134,1.000000,0.999484,1.000000,0.999489,1.000000
324599,0.999125,1.000000,0.999135,1.000000,0.999484,1.000000,0.999490,1.000000
324799,0.999126,1.000000,0.999135,1.000000,0.999485,1.000000,0.999490,1.000000
324999,0.999127,1.000000,0.999136,1.000000,0.999485,1.000000,0.999490,1.000000
325199,0.999127,1.000000,0.999136,1.000000,0.999485,1.000000,0.999491,1.000000
325399,0.999128,1.000000,0.999137,1.000000,0.999486,1.000000,0.999491,1.000000
325599,0.999128,1.000000,0.999137,1.000000,0.999486,1.000000,0.999491,1.000000
325799,0.999129,1.000000,0.999138,1.000000,0.999486,1.000000,0.999492,1.000000
325999,0.999129,1.000000,0.999138,1.000000,0.999487,1.000000,0.999492,1.000000
326199,0.999130,1.000000,0.999139,1.000000,0.999487,1.000000,0.999493,1.000000
326399,0.999130,1.000000,0.999140,1.000000,0.999488,1.000000,0.999493,1.000000
326599,0.999131,1.000000,0.999140,1.000000,0.999488,1.000000,0.999493,1.000000
326799,0.999131,1.000000,0.999141,1.000000,0.999488,1.000000,0.999494,1.000000
326999,0.999132,1.000000,0.999141,1.000000,0.999489,1.000000,0.999494,1.000000
327199,0.999132,1.000000,0.999142,1.000000,0.999489,1.000000,0.999494,1.000000
327399,0.999133,1.000000,0.999142,1.000000,0.999489,1.000000,0.999495,1.000000
327599,0.999133,1.000000,0.999143,1.000000,0.999490,1.000000,0.999495,1.000000
327799,0.999134,1.000000,0.999143,1.000000,0.999490,1.000000,0.999495,1.000000
327999,0.999135,1.000000,0.999144,1.000000,0.999490,1.000000,0.999496,1.000000
328199,0.999135,1.000000,0.999144,1.000000,0.999491,1.000000,0.999496,1.000000
328399,0.999136,1.000000,0.999145,1.000000,0.999491,1.000000,0.999497,1.000000
328599,0.999136,1.000000,0.999145,1.000000,0.999492,1.000000,0.999497,1.000000
328799,0.999137,1.000000,0.999146,1.000000,0.999492,1.000000,0.999497,1.000000
328999,0.999137,1.000000,0.999146,1.000000,0.999492,1.000000,0.999498,1.000000
329199,0.999138,1.000000,0.999147,1.000000,0.999493,1.000000,0.999498,1.000000
329399,0.999138,1.000000,0.999147,1.000000,0.999493,1.000000,0.999498,1.000000
329599,0.999139,1.000000,0.999148,1.000000,0.999493,1.000000,0.999499,1.000000
329799,0.999139,1.000000,0.999148,1.000000,0.999494,1.000000,0.999499,1.000000
329999,0.999140,1.000000,0.999149,1.000000,0.999494,1.000000,0.999499,1.000000
330199,0.999140,1.000000,0.999149,1.000000,0.999494,1.000000,0.999500,1.000000
330399,0.999141,1.000000,0.999150,1.000000,0.999495,1.000000,0.999500,1.000000
330599,0.999141,1.000000,0.999150,1.000000,0.999495,1.000000,0.999500,1.000000
330799,0.999142,1.000000,0.999151,1.000000,0.999496,1.000000,0.999501,1.000000
330999,0.999142,1.000000,0.999152,1.000000,0.999496,1.000000,0.999501,1.000000
331199,0.999143,1.000000,0.999152,1.000000,0.999496,1.000000,0.999502,1.000000
331399,0.999143,1.000000,0.999153,1.000000,0.999497,1.000000,0.999502,1.000000
331599,0.999144,1.000000,0.999153,1.000000,0.999497,1.000000,0.999502,1.000000
331799,0.999144,1.000000,0.999154,1.000000,0.999497,1.000000,0.999503,1.000000
331999,0.999145,1.000000,0.999154,1.000000,0.999498,1.000000,0.999503,1.000000
332199,0.999146,1.000000,0.999155,1.000000,0.999498,1.000000,0.999503,1.000000
332399,0.999146,1.000000,0.999155,1.000000,0.999498,1.000000,0.999504,1.000000
332599,0.999147,1.000000,0.999156,1.000000,0.999499,1.000000,0.999504,1.000000
332799,0.999147,1.000000,0.999156,1.000000,0.999499,1.000000,0.999504,1.000000
332999,0.999148,1.000000,0.999157,1.000000,0.999499,1.000000,0.999505,1.000000
333199,0.999148,1.000000,0.999157,1.000000,0.999500,1.000000,0.999505,1.000000
333399,0.999149,1.000000,0.999158,1.000000,0.999500,1.000000,0.999505,1.000000
333599,0.999149,1.000000,0.999158,1.000000,0.999501,1.000000,0.999506,1.000000
333799,0.999150,1.000000,0.999159,1.000000,0.999501,1.000000,0.999506,1.000000
333999,0.999150,1.000000,0.999159,1.000000,0.999501,1.000000,0.999506,1.000000
334199,0.999151,1.000000,0.999160,1.000000,0.999502,1.000000,0.999507,1.000000
334399,0.999151,1.000000,0.999160,1.000000,0.999502,1.000000,0.999507,1.000000
334599,0.999152,1.000000,0.999161,1.000000,0.999502,1.000000,0.999508,1.000000
334799,0.999152,1.000000,0.999161,1.000000,0.999503,1.000000,0.999508,1.000000
334999,0.999153,1.000000,0.999162,1.000000,0.999503,1.000000,0.999508,1.000000
335199,0.999153,1.000000,0.999162,1.000000,0.999503,1.000000,0.999509,1.000000
335399,0.999154,1.000000,0.999163,1.000000,0.999504,1.000000,0.999509,1.000000
335599,0.999154,1.000000,0.999163,1.000000,0.999504,1.000000,0.999509,1.000000
335799,0.999155,1.000000,0.999164,1.000000,0.999504,1.000000,0.999510,1.000000
335999,0.999155,1.000000,0.999164,1.000000,0.999505,1.000000,0.999510,1.000000
336199,0.999156,1.000000,0.999165,1.000000,0.999505,1.000000,0.999510,1.000000
336399,0.999156,1.000000,0.999165,1.000000,0.999505,1.000000,0.999511,1.000000
336599,0.999157,1.000000,0.999166,1.000000,0.999506,1.000000,0.999511,1.000000
336799,0.999157,1.000000,0.999166,1.000000,0.999506,1.000000,0.999511,1.000000
336999,0.999158,1.000000,0.999167,1.000000,0.999506,1.000000,0.999512,1.000000
337199,0.999158,1.000000,0.999167,1.000000,0.999507,1.000000,0.999512,1.000000
337399,0.999159,1.000000,0.999168,1.000000,0.999507,1.000000,0.999512,1.000000
337599,0.999159,1.000000,0.999168,1.000000,0.999507,1.000000,0.999513,1.000000
337799,0.999160,1.000000,0.999169,1.000000,0.999508,1.000000,0.999513,1.000000
337999,0.999160,1.000000,0.999169,1.000000,0.999508,1.000000,0.999513,1.000000
338199,0.999161,1.000000,0.999170,1.000000,0.999509,1.000000,0.999514,1.000000
338399,0.999161,1.000000,0.999170,1.000000,0.999509,1.000000,0.999514,1.000000
338599,0.999162,1.000000,0.999171,1.000000,0.999509,1.000000,0.999514,1.000000
338799,0.999162,1.000000,0.999171,1.000000,0.999510,1.000000,0.999515,1.000000
338999,0.999163,1.000000,0.999172,1.000000,0.999510,1.000000,0.999515,1.000000
339199,0.999163,1.000000,0.999172,1.000000,0.999510,1.000000,0.999515,1.000000
339399,0.999164,1.000000,0.999173,1.000000,0.999511,1.000000,0.999516,1.000000
339599,0.999164,1.000000,0.999173,1.000000,0.999511,1.000000,0.999516,1.000000
339799,0.999165,1.000000,0.999174,1.000000,0.999511,1.000000,0.999516,1.000000
339999,0.999165,1.000000,0.999174,1.000000,0.999512,1.000000,0.999517,1.000000
340199,0.999166,1.000000,0.999175,1.000000,0.999512,1.000000,0.999517,1.000000
340399,0.999166,1.000000,0.999175,1.000000,0.999512,1.000000,0.999517,1.000000
340599,0.999167,1.000000,0.999176,1.000000,0.999513,1.000000,0.999518,1.000000
340799,0.999167,1.000000,0.999176,1.000000,0.999513,1.000000,0.999518,1.000000
340999,0.999168,1.000000,0.999176,1.000000,0.999513,1.000000,0.999518,1.000000
341199,0.999168,1.000000,0.999177,1.000000,0.999514,1.000000,0.999519,1.000000
341399,0.999169,1.000000,0.999177,1.000000,0.999514,1.000000,0.999519,1.000000
341599,0.999169,1.000000,0.999178,1.000000,0.999514,1.000000,0.999519,1.000000
341799,0.999170,1.000000,0.999178,1.000000,0.999515,1.000000,0.999520,1.000000
341999,0.999170,1.000000,0.999179,1.000000,0.999515,1.000000,0.999520,1.000000
342199,0.999171,1.000000,0.999179,1.000000,0.999515,1.000000,0.999520,1.000000
342399,0.999171,1.000000,0.999180,1.000000,0.999516,1.000000,0.999521,1.000000
342599,0.999172,1.000000,0.999180,1.000000,0.999516,1.000000,0.999521,1.000000
342799,0.999172,1.000000,0.999181,1.000000,0.999516,1.000000,0.999521,1.000000
342999,0.999173,1.000000,0.999181,1.000000,0.999517,1.000000,0.999522,1.000000
343199,0.999173,1.000000,0.999182,1.000000,0.999517,1.000000,0.999522,1.000000
343399,0.999173,1.000000,0.999182,1.000000,0.999517,1.000000,0.999522,1.000000
343599,0.999174,1.000000,0.999183,1.000000,0.999518,1.000000,0.999523,1.000000
343799,0.999174,1.000000,0.999183,1.000000,0.999518,1.000000,0.999523,1.000000
343999,0.999175,1.000000,0.999184,1.000000,0.999518,1.000000,0.999523,1.000000
344199,0.999175,1.000000,0.999184,1.000000,0.999519,1.000000,0.999524,1.000000
344399,0.999176,1.000000,0.999185,1.000000,0.999519,1.000000,0.999524,1.000000
344599,0.999176,1.000000,0.999185,1.000000,0.999519,1.000000,0.999524,1.000000
344799,0.999177,1.000000,0.999186,1.000000,0.999520,1.000000,0.999525,1.000000
344999,0.999177,1.000000,0.999186,1.000000,0.999520,1.000000,0.999525,1.000000
345199,0.999178,1.000000,0.999187,1.000000,0.999520,1.000000,0.999525,1.000000
345399,0.999178,1.000000,0.999187,1.000000,0.999520,1.000000,0.999526,1.000000
345599,0.999179,1.000000,0.999187,1.000000,0.999521,1.000000,0.999526,1.000000
345799,0.999179,1.000000,0.999188,1.000000,0.999521,1.000000,0.999526,1.000000
345999,0.999180,1.000000,0.999188,1.000000,0.999521,1.000000,0.999527,1.000000
346199,0.999180,1.000000,0.999189,1.000000,0.999522,1.000000,0.999527,1.000000
346399,0.999181,1.000000,0.999189,1.000000,0.999522,1.000000,0.999527,1.000000
346599,0.999181,1.000000,0.999190,1.000000,0.999522,1.000000,0.999527,1.000000
346799,0.999182,1.000000,0.999190,1.000000,0.999523,1.000000,0.999528,1.000000
346999,0.999182,1.000000,0.999191,1.000000,0.999523,1.000000,0.999528,1.000000
347199,0.999183,1.000000,0.999191,1.000000,0.999523,1.000000,0.999528,1.000000
347399,0.999183,1.000000,0.999192,1.000000,0.999524,1.000000,0.999529,1.000000
347599,0.999183,1.000000,0.999192,1.000000,0.999524,1.000000,0.999529,1.000000
347799,0.999158,0.955000,0.999178,0.975000,0.999509,0.946108,0.999521,0.969325
347999,0.999159,1.000000,0.999179,1.000000,0.999509,0.000000,0.999521,0.000000
348199,0.999159,1.000000,0.999179,1.000000,0.999509,0.000000,0.999521,0.000000
348399,0.999136,0.960000,0.999157,0.960000,0.999496,0.965517,0.999508,0.965517
348599,0.999137,1.000000,0.999157,1.000000,0.999496,1.000000,0.999508,1.000000
348799,0.999137,1.000000,0.999158,1.000000,0.999496,1.000000,0.999508,1.000000
